Name,Count,Yards,Declined,Offsetting,Home_Count,Away_Count,Off_Count,Def_Count,ST_Count,Week,Year
Unsportsmanlike Conduct,0,0,0,0,0,0,0,0,0,10,2020
Chop Block,1,15,0,0,1,0,1,0,0,11,2020
Clipping,2,28,0,0,2,0,2,0,0,11,2020
Defensive 12 On-field,0,0,0,0,0,0,0,0,0,11,2020
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,11,2020
Defensive Holding,10,50,5,0,7,3,0,10,0,11,2020
Defensive Offside,12,62,3,1,3,9,0,10,2,11,2020
Defensive Pass Interference,20,453,3,0,9,11,0,20,0,11,2020
Defensive Too Many Men on Field,1,5,0,0,0,1,0,1,0,11,2020
Delay of Game,8,39,1,0,5,3,6,0,2,11,2020
Delay of Kickoff,0,0,0,0,0,0,0,0,0,11,2020
Disqualification,0,0,0,0,0,0,0,0,0,11,2020
Encroachment,2,9,0,0,0,2,0,1,1,11,2020
Face Mask,0,0,0,0,0,0,0,0,0,11,2020
Face Mask (15 Yards),5,75,0,0,2,3,2,3,0,11,2020
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,11,2020
Fair Catch Interference,0,0,0,0,0,0,0,0,0,11,2020
False Start,31,152,0,0,14,17,29,0,2,11,2020
Horse Collar Tackle,1,15,1,0,1,0,0,1,0,11,2020
Illegal Bat,0,0,0,0,0,0,0,0,0,11,2020
Illegal Blindside Block,1,10,0,0,1,0,0,0,1,11,2020
Illegal Block Above the Waist,1,10,0,0,1,0,0,0,1,11,2020
Illegal Contact,3,15,1,0,1,2,0,3,0,11,2020
Illegal Crackback,0,0,0,0,0,0,0,0,0,11,2020
Illegal Cut,0,0,0,0,0,0,0,0,0,11,2020
Illegal Double-Team Block,1,7,0,0,0,1,0,0,1,11,2020
Illegal Formation,2,10,1,0,0,2,2,0,0,11,2020
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,11,2020
Illegal Forward Pass,0,0,1,0,0,0,0,0,0,11,2020
Illegal Kick,0,0,0,0,0,0,0,0,0,11,2020
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,11,2020
Illegal Motion,0,0,2,0,0,0,0,0,0,11,2020
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,11,2020
Illegal Peelback,0,0,0,0,0,0,0,0,0,11,2020
Illegal Procedure,0,0,0,0,0,0,0,0,0,11,2020
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,11,2020
Illegal Shift,2,10,0,0,2,0,1,0,1,11,2020
Illegal Substitution,0,0,0,0,0,0,0,0,0,11,2020
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,11,2020
Illegal Touch Pass,0,0,0,0,0,0,0,0,0,11,2020
Illegal Use of Hands,4,30,0,0,2,2,2,2,0,11,2020
Illegal Wedge,0,0,0,0,0,0,0,0,0,11,2020
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,11,2020
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,11,2020
Ineligible Downfield Pass,2,10,0,0,2,0,2,0,0,11,2020
Intentional Grounding,1,12,0,0,0,1,1,0,0,11,2020
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,11,2020
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,11,2020
Kick Catch Interference,0,0,0,0,0,0,0,0,0,11,2020
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,11,2020
Leaping,0,0,0,0,0,0,0,0,0,11,2020
Leverage,0,0,0,0,0,0,0,0,0,11,2020
Low Block,0,0,0,0,0,0,0,0,0,11,2020
Lowering the Head to Initiate Contact,2,30,0,0,2,0,0,2,0,11,2020
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,11,2020
Neutral Zone Infraction,9,42,0,0,6,3,0,9,0,11,2020
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,11,2020
Offensive Holding,32,305,8,1,17,15,25,0,7,11,2020
Offensive Offside,0,0,0,0,0,0,0,0,0,11,2020
Offensive Pass Interference,3,27,0,0,2,1,3,0,0,11,2020
Offensive Too Many Men on Field,1,5,0,0,1,0,1,0,0,11,2020
Offside on Free Kick,0,0,0,0,0,0,0,0,0,11,2020
Personal Foul,0,0,0,0,0,0,0,0,0,11,2020
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,11,2020
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,11,2020
Roughing the Kicker,1,15,0,0,0,1,0,0,1,11,2020
Roughing the Passer,5,70,0,0,3,2,0,5,0,11,2020
Running Into the Kicker,1,5,0,0,0,1,0,0,1,11,2020
Short Free Kick,0,0,0,0,0,0,0,0,0,11,2020
Taunting,1,15,0,0,0,1,0,1,0,11,2020
Tripping,0,0,0,0,0,0,0,0,0,11,2020
Unnecessary Roughness,8,104,0,0,5,3,0,8,0,11,2020
Unsportsmanlike Conduct,3,30,0,0,2,1,1,1,1,11,2020
Chop Block,0,0,0,1,0,0,0,0,0,12,2020
Clipping,0,0,0,0,0,0,0,0,0,12,2020
Defensive 12 On-field,0,0,0,0,0,0,0,0,0,12,2020
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,12,2020
Defensive Holding,7,32,2,2,4,3,0,7,0,12,2020
Defensive Offside,9,41,4,1,5,4,0,5,4,12,2020
Defensive Pass Interference,21,375,2,1,9,12,0,21,0,12,2020
Defensive Too Many Men on Field,2,10,1,0,2,0,0,2,0,12,2020
Delay of Game,10,48,0,0,3,7,8,0,2,12,2020
Delay of Kickoff,0,0,0,0,0,0,0,0,0,12,2020
Disqualification,1,15,0,0,1,0,0,0,1,12,2020
Encroachment,1,5,0,0,1,0,0,1,0,12,2020
Face Mask,0,0,0,0,0,0,0,0,0,12,2020
Face Mask (15 Yards),3,34,0,0,1,2,0,3,0,12,2020
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,12,2020
Fair Catch Interference,0,0,0,0,0,0,0,0,0,12,2020
False Start,29,145,0,0,9,20,27,0,2,12,2020
Horse Collar Tackle,1,15,0,0,1,0,0,1,0,12,2020
Illegal Bat,0,0,0,0,0,0,0,0,0,12,2020
Illegal Blindside Block,1,15,0,0,1,0,0,0,1,12,2020
Illegal Block Above the Waist,3,25,0,0,2,1,0,0,3,12,2020
Illegal Contact,5,25,1,0,3,2,0,5,0,12,2020
Illegal Crackback,0,0,0,0,0,0,0,0,0,12,2020
Illegal Cut,0,0,0,0,0,0,0,0,0,12,2020
Illegal Double-Team Block,1,12,0,0,1,0,0,0,1,12,2020
Illegal Formation,3,15,2,1,2,1,2,0,1,12,2020
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,12,2020
Illegal Forward Pass,1,5,0,0,1,0,1,0,0,12,2020
Illegal Kick,0,0,0,0,0,0,0,0,0,12,2020
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,12,2020
Illegal Motion,1,5,0,0,0,1,1,0,0,12,2020
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,12,2020
Illegal Peelback,0,0,0,0,0,0,0,0,0,12,2020
Illegal Procedure,0,0,0,0,0,0,0,0,0,12,2020
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,12,2020
Illegal Shift,1,5,0,0,0,1,1,0,0,12,2020
Illegal Substitution,0,0,0,0,0,0,0,0,0,12,2020
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,12,2020
Illegal Touch Pass,0,0,0,0,0,0,0,0,0,12,2020
Illegal Use of Hands,5,32,1,0,1,4,2,3,0,12,2020
Illegal Wedge,0,0,0,0,0,0,0,0,0,12,2020
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,12,2020
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,12,2020
Ineligible Downfield Pass,1,5,3,0,0,1,1,0,0,12,2020
Intentional Grounding,2,21,0,0,0,2,2,0,0,12,2020
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,12,2020
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,12,2020
Kick Catch Interference,0,0,0,0,0,0,0,0,0,12,2020
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,12,2020
Leaping,0,0,0,0,0,0,0,0,0,12,2020
Leverage,0,0,0,0,0,0,0,0,0,12,2020
Low Block,0,0,0,0,0,0,0,0,0,12,2020
Lowering the Head to Initiate Contact,3,42,0,0,0,3,1,2,0,12,2020
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,12,2020
Neutral Zone Infraction,11,54,0,0,9,2,0,11,0,12,2020
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,12,2020
Offensive Holding,41,389,8,1,16,25,34,0,7,12,2020
Offensive Offside,0,0,0,0,0,0,0,0,0,12,2020
Offensive Pass Interference,5,50,0,1,3,2,5,0,0,12,2020
Offensive Too Many Men on Field,1,5,0,0,0,1,1,0,0,12,2020
Offside on Free Kick,1,5,0,0,1,0,0,0,1,12,2020
Personal Foul,0,0,0,0,0,0,0,0,0,12,2020
Player Out of Bounds on Kick,1,5,0,0,1,0,0,0,1,12,2020
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,12,2020
Roughing the Kicker,1,11,0,0,0,1,0,0,1,12,2020
Roughing the Passer,12,157,0,0,4,8,0,12,0,12,2020
Running Into the Kicker,1,4,0,0,1,0,0,0,1,12,2020
Short Free Kick,0,0,0,0,0,0,0,0,0,12,2020
Taunting,0,0,0,0,0,0,0,0,0,12,2020
Tripping,0,0,0,0,0,0,0,0,0,12,2020
Unnecessary Roughness,7,93,1,0,3,4,2,4,1,12,2020
Unsportsmanlike Conduct,3,41,0,0,3,0,2,1,0,12,2020
Chop Block,0,0,0,0,0,0,0,0,0,13,2020
Clipping,0,0,0,0,0,0,0,0,0,13,2020
Defensive 12 On-field,0,0,0,0,0,0,0,0,0,13,2020
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,13,2020
Defensive Holding,18,82,5,1,9,9,0,18,0,13,2020
Defensive Offside,6,26,3,2,2,4,0,5,1,13,2020
Defensive Pass Interference,13,162,2,0,3,10,0,13,0,13,2020
Defensive Too Many Men on Field,2,10,0,0,2,0,0,1,1,13,2020
Delay of Game,6,30,0,0,3,3,3,0,3,13,2020
Delay of Kickoff,0,0,0,0,0,0,0,0,0,13,2020
Disqualification,0,0,0,5,0,0,0,0,0,13,2020
Encroachment,4,12,0,0,1,3,0,4,0,13,2020
Face Mask,0,0,0,0,0,0,0,0,0,13,2020
Face Mask (15 Yards),2,30,0,0,1,1,0,2,0,13,2020
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,13,2020
Fair Catch Interference,0,0,0,0,0,0,0,0,0,13,2020
False Start,37,178,0,0,16,21,31,0,6,13,2020
Horse Collar Tackle,2,30,0,0,0,2,0,2,0,13,2020
Illegal Bat,0,0,0,0,0,0,0,0,0,13,2020
Illegal Blindside Block,0,0,1,1,0,0,0,0,0,13,2020
Illegal Block Above the Waist,7,70,1,0,1,6,0,0,7,13,2020
Illegal Contact,2,9,0,0,2,0,0,2,0,13,2020
Illegal Crackback,0,0,0,0,0,0,0,0,0,13,2020
Illegal Cut,0,0,0,0,0,0,0,0,0,13,2020
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,13,2020
Illegal Formation,3,15,3,0,2,1,2,0,1,13,2020
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,13,2020
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,13,2020
Illegal Kick,0,0,0,0,0,0,0,0,0,13,2020
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,13,2020
Illegal Motion,0,0,0,0,0,0,0,0,0,13,2020
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,13,2020
Illegal Peelback,0,0,0,0,0,0,0,0,0,13,2020
Illegal Procedure,0,0,0,0,0,0,0,0,0,13,2020
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,13,2020
Illegal Shift,2,9,0,0,0,2,2,0,0,13,2020
Illegal Substitution,0,0,0,0,0,0,0,0,0,13,2020
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,13,2020
Illegal Touch Pass,0,0,1,0,0,0,0,0,0,13,2020
Illegal Use of Hands,5,34,0,0,3,2,2,3,0,13,2020
Illegal Wedge,0,0,0,0,0,0,0,0,0,13,2020
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,13,2020
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,13,2020
Ineligible Downfield Pass,1,5,2,0,1,0,1,0,0,13,2020
Intentional Grounding,2,21,0,0,1,1,2,0,0,13,2020
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,13,2020
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,13,2020
Kick Catch Interference,0,0,0,1,0,0,0,0,0,13,2020
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,13,2020
Leaping,0,0,0,0,0,0,0,0,0,13,2020
Leverage,0,0,0,0,0,0,0,0,0,13,2020
Low Block,0,0,0,0,0,0,0,0,0,13,2020
Lowering the Head to Initiate Contact,0,0,0,0,0,0,0,0,0,13,2020
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,13,2020
Neutral Zone Infraction,9,45,0,0,4,5,0,9,0,13,2020
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,13,2020
Offensive Holding,30,294,2,3,11,19,17,0,13,13,2020
Offensive Offside,1,5,0,0,1,0,1,0,0,13,2020
Offensive Pass Interference,3,27,0,0,1,2,3,0,0,13,2020
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,13,2020
Offside on Free Kick,1,5,0,0,1,0,0,0,1,13,2020
Personal Foul,0,0,0,0,0,0,0,0,0,13,2020
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,13,2020
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,13,2020
Roughing the Kicker,1,15,0,0,1,0,0,0,1,13,2020
Roughing the Passer,6,72,0,0,5,1,0,6,0,13,2020
Running Into the Kicker,0,0,0,0,0,0,0,0,0,13,2020
Short Free Kick,0,0,0,0,0,0,0,0,0,13,2020
Taunting,0,0,0,0,0,0,0,0,0,13,2020
Tripping,0,0,0,0,0,0,0,0,0,13,2020
Unnecessary Roughness,10,126,0,0,4,6,1,6,3,13,2020
Unsportsmanlike Conduct,1,15,0,1,0,1,0,1,0,13,2020
Chop Block,0,0,0,0,0,0,0,0,0,14,2020
Clipping,0,0,0,0,0,0,0,0,0,14,2020
Defensive 12 On-field,0,0,0,0,0,0,0,0,0,14,2020
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,14,2020
Defensive Holding,15,68,4,0,8,7,0,15,0,14,2020
Defensive Offside,12,55,2,1,6,6,0,10,2,14,2020
Defensive Pass Interference,12,192,1,1,2,10,0,12,0,14,2020
Defensive Too Many Men on Field,3,15,0,0,0,3,0,3,0,14,2020
Delay of Game,5,25,0,0,3,2,3,0,2,14,2020
Delay of Kickoff,0,0,0,0,0,0,0,0,0,14,2020
Disqualification,0,0,0,0,0,0,0,0,0,14,2020
Encroachment,2,11,0,0,2,0,0,2,0,14,2020
Face Mask,0,0,0,0,0,0,0,0,0,14,2020
Face Mask (15 Yards),2,30,0,0,2,0,0,2,0,14,2020
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,14,2020
Fair Catch Interference,0,0,0,0,0,0,0,0,0,14,2020
False Start,44,211,0,0,22,22,41,0,3,14,2020
Horse Collar Tackle,2,29,0,0,1,1,0,2,0,14,2020
Illegal Bat,0,0,0,0,0,0,0,0,0,14,2020
Illegal Blindside Block,0,0,0,0,0,0,0,0,0,14,2020
Illegal Block Above the Waist,5,37,0,0,1,4,2,0,3,14,2020
Illegal Contact,4,20,1,0,2,2,0,4,0,14,2020
Illegal Crackback,0,0,0,0,0,0,0,0,0,14,2020
Illegal Cut,0,0,0,0,0,0,0,0,0,14,2020
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,14,2020
Illegal Formation,2,10,2,1,1,1,1,0,1,14,2020
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,14,2020
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,14,2020
Illegal Kick,0,0,0,0,0,0,0,0,0,14,2020
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,14,2020
Illegal Motion,2,10,1,0,2,0,2,0,0,14,2020
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,14,2020
Illegal Peelback,0,0,0,0,0,0,0,0,0,14,2020
Illegal Procedure,0,0,0,0,0,0,0,0,0,14,2020
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,14,2020
Illegal Shift,4,20,1,0,3,1,3,0,1,14,2020
Illegal Substitution,0,0,0,0,0,0,0,0,0,14,2020
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,14,2020
Illegal Touch Pass,0,0,1,0,0,0,0,0,0,14,2020
Illegal Use of Hands,4,20,2,0,1,3,0,4,0,14,2020
Illegal Wedge,0,0,0,0,0,0,0,0,0,14,2020
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,14,2020
Ineligible Downfield Kick,1,5,0,0,0,1,0,0,1,14,2020
Ineligible Downfield Pass,1,5,1,0,1,0,1,0,0,14,2020
Intentional Grounding,5,51,0,0,3,2,5,0,0,14,2020
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,14,2020
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,14,2020
Kick Catch Interference,0,0,0,0,0,0,0,0,0,14,2020
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,14,2020
Leaping,0,0,0,0,0,0,0,0,0,14,2020
Leverage,0,0,0,0,0,0,0,0,0,14,2020
Low Block,0,0,0,0,0,0,0,0,0,14,2020
Lowering the Head to Initiate Contact,2,24,0,0,0,2,0,2,0,14,2020
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,14,2020
Neutral Zone Infraction,10,42,0,0,5,5,0,10,0,14,2020
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,14,2020
Offensive Holding,26,260,4,1,15,11,20,0,6,14,2020
Offensive Offside,0,0,0,0,0,0,0,0,0,14,2020
Offensive Pass Interference,1,10,0,0,1,0,1,0,0,14,2020
Offensive Too Many Men on Field,1,5,0,0,0,1,1,0,0,14,2020
Offside on Free Kick,0,0,0,0,0,0,0,0,0,14,2020
Personal Foul,0,0,0,0,0,0,0,0,0,14,2020
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,14,2020
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,14,2020
Roughing the Kicker,0,0,0,0,0,0,0,0,0,14,2020
Roughing the Passer,7,94,0,0,2,5,0,7,0,14,2020
Running Into the Kicker,0,0,1,0,0,0,0,0,0,14,2020
Short Free Kick,0,0,0,0,0,0,0,0,0,14,2020
Taunting,1,2,0,0,1,0,0,1,0,14,2020
Tripping,0,0,0,0,0,0,0,0,0,14,2020
Unnecessary Roughness,7,99,0,0,3,4,0,5,2,14,2020
Unsportsmanlike Conduct,3,45,0,0,1,2,1,1,1,14,2020
Chop Block,0,0,0,0,0,0,0,0,0,15,2020
Clipping,1,15,0,0,0,1,1,0,0,15,2020
Defensive 12 On-field,0,0,0,0,0,0,0,0,0,15,2020
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,15,2020
Defensive Holding,6,30,2,0,4,2,0,6,0,15,2020
Defensive Offside,8,36,7,0,8,0,0,7,1,15,2020
Defensive Pass Interference,20,306,2,0,13,7,0,20,0,15,2020
Defensive Too Many Men on Field,1,5,0,0,0,1,0,1,0,15,2020
Delay of Game,3,15,0,0,0,3,3,0,0,15,2020
Delay of Kickoff,0,0,0,0,0,0,0,0,0,15,2020
Disqualification,2,15,0,0,2,0,0,2,0,15,2020
Encroachment,1,5,0,0,1,0,0,1,0,15,2020
Face Mask,0,0,0,0,0,0,0,0,0,15,2020
Face Mask (15 Yards),6,83,0,0,4,2,0,6,0,15,2020
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,15,2020
Fair Catch Interference,0,0,0,0,0,0,0,0,0,15,2020
False Start,30,145,0,0,13,17,28,0,2,15,2020
Horse Collar Tackle,0,0,0,0,0,0,0,0,0,15,2020
Illegal Bat,0,0,0,0,0,0,0,0,0,15,2020
Illegal Blindside Block,2,16,0,0,1,1,1,1,0,15,2020
Illegal Block Above the Waist,5,40,0,1,3,2,3,0,2,15,2020
Illegal Contact,5,25,2,0,3,2,0,5,0,15,2020
Illegal Crackback,0,0,0,0,0,0,0,0,0,15,2020
Illegal Cut,0,0,0,0,0,0,0,0,0,15,2020
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,15,2020
Illegal Formation,4,20,2,0,2,2,2,0,2,15,2020
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,15,2020
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,15,2020
Illegal Kick,0,0,0,0,0,0,0,0,0,15,2020
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,15,2020
Illegal Motion,0,0,1,0,0,0,0,0,0,15,2020
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,15,2020
Illegal Peelback,0,0,0,0,0,0,0,0,0,15,2020
Illegal Procedure,0,0,0,0,0,0,0,0,0,15,2020
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,15,2020
Illegal Shift,0,0,1,0,0,0,0,0,0,15,2020
Illegal Substitution,0,0,0,0,0,0,0,0,0,15,2020
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,15,2020
Illegal Touch Pass,2,10,0,0,1,1,1,0,1,15,2020
Illegal Use of Hands,0,0,1,0,0,0,0,0,0,15,2020
Illegal Wedge,0,0,0,0,0,0,0,0,0,15,2020
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,15,2020
Ineligible Downfield Kick,1,5,0,0,0,1,0,0,1,15,2020
Ineligible Downfield Pass,1,5,1,0,0,1,1,0,0,15,2020
Intentional Grounding,3,30,0,0,1,2,3,0,0,15,2020
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,15,2020
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,15,2020
Kick Catch Interference,0,0,0,0,0,0,0,0,0,15,2020
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,15,2020
Leaping,0,0,0,0,0,0,0,0,0,15,2020
Leverage,0,0,0,0,0,0,0,0,0,15,2020
Low Block,0,0,0,0,0,0,0,0,0,15,2020
Lowering the Head to Initiate Contact,3,31,0,1,3,0,0,3,0,15,2020
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,15,2020
Neutral Zone Infraction,9,44,0,0,2,7,0,8,1,15,2020
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,15,2020
Offensive Holding,19,184,2,3,8,11,15,0,4,15,2020
Offensive Offside,0,0,0,0,0,0,0,0,0,15,2020
Offensive Pass Interference,5,50,0,0,2,3,5,0,0,15,2020
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,15,2020
Offside on Free Kick,0,0,0,0,0,0,0,0,0,15,2020
Personal Foul,0,0,0,0,0,0,0,0,0,15,2020
Player Out of Bounds on Kick,0,0,1,0,0,0,0,0,0,15,2020
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,15,2020
Roughing the Kicker,0,0,0,0,0,0,0,0,0,15,2020
Roughing the Passer,7,94,0,0,3,4,0,7,0,15,2020
Running Into the Kicker,0,0,0,0,0,0,0,0,0,15,2020
Short Free Kick,0,0,0,0,0,0,0,0,0,15,2020
Taunting,1,15,0,1,0,1,1,0,0,15,2020
Tripping,0,0,0,0,0,0,0,0,0,15,2020
Unnecessary Roughness,11,151,0,0,5,6,3,5,3,15,2020
Unsportsmanlike Conduct,1,15,0,0,0,1,1,0,0,15,2020
Chop Block,0,0,0,0,0,0,0,0,0,16,2020
Clipping,1,11,0,0,0,1,1,0,0,16,2020
Defensive 12 On-field,0,0,0,0,0,0,0,0,0,16,2020
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,16,2020
Defensive Holding,10,47,4,0,5,5,0,10,0,16,2020
Defensive Offside,17,81,5,0,8,9,0,12,5,16,2020
Defensive Pass Interference,18,344,1,0,10,8,0,18,0,16,2020
Defensive Too Many Men on Field,2,3,5,0,2,0,0,2,0,16,2020
Delay of Game,8,40,0,0,5,3,5,0,3,16,2020
Delay of Kickoff,0,0,0,0,0,0,0,0,0,16,2020
Disqualification,0,0,0,0,0,0,0,0,0,16,2020
Encroachment,1,5,0,0,1,0,0,0,1,16,2020
Face Mask,0,0,0,0,0,0,0,0,0,16,2020
Face Mask (15 Yards),0,0,0,0,0,0,0,0,0,16,2020
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,16,2020
Fair Catch Interference,0,0,0,0,0,0,0,0,0,16,2020
False Start,35,171,0,0,16,19,33,0,2,16,2020
Horse Collar Tackle,0,0,0,0,0,0,0,0,0,16,2020
Illegal Bat,0,0,0,0,0,0,0,0,0,16,2020
Illegal Blindside Block,1,15,0,0,1,0,1,0,0,16,2020
Illegal Block Above the Waist,9,87,1,0,4,5,4,0,5,16,2020
Illegal Contact,4,20,4,0,2,2,0,4,0,16,2020
Illegal Crackback,0,0,0,0,0,0,0,0,0,16,2020
Illegal Cut,0,0,0,0,0,0,0,0,0,16,2020
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,16,2020
Illegal Formation,3,15,2,0,2,1,3,0,0,16,2020
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,16,2020
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,16,2020
Illegal Kick,0,0,0,0,0,0,0,0,0,16,2020
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,16,2020
Illegal Motion,0,0,0,0,0,0,0,0,0,16,2020
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,16,2020
Illegal Peelback,0,0,0,0,0,0,0,0,0,16,2020
Illegal Procedure,0,0,0,0,0,0,0,0,0,16,2020
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,16,2020
Illegal Shift,3,15,1,0,1,2,3,0,0,16,2020
Illegal Substitution,0,0,0,0,0,0,0,0,0,16,2020
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,16,2020
Illegal Touch Pass,1,0,0,0,1,0,1,0,0,16,2020
Illegal Use of Hands,3,25,1,0,2,1,1,2,0,16,2020
Illegal Wedge,0,0,0,0,0,0,0,0,0,16,2020
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,16,2020
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,16,2020
Ineligible Downfield Pass,4,20,1,0,1,3,4,0,0,16,2020
Intentional Grounding,2,30,0,0,1,1,2,0,0,16,2020
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,16,2020
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,16,2020
Kick Catch Interference,0,0,0,0,0,0,0,0,0,16,2020
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,16,2020
Leaping,0,0,0,0,0,0,0,0,0,16,2020
Leverage,0,0,0,0,0,0,0,0,0,16,2020
Low Block,0,0,0,0,0,0,0,0,0,16,2020
Lowering the Head to Initiate Contact,1,15,0,0,0,1,0,0,1,16,2020
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,16,2020
Neutral Zone Infraction,10,44,0,0,8,2,0,10,0,16,2020
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,16,2020
Offensive Holding,23,218,1,0,10,13,11,0,12,16,2020
Offensive Offside,0,0,0,0,0,0,0,0,0,16,2020
Offensive Pass Interference,2,20,0,0,0,2,2,0,0,16,2020
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,16,2020
Offside on Free Kick,0,0,0,0,0,0,0,0,0,16,2020
